OTU,Ground.abund,Ground.PA,Under.abund,Under.PA,Trns
OTU97_4705,22.2626499428543,5,0,0,1
OTU97_4717,6.6459606043457,2,0,0,1
OTU97_4727,47.6522879218225,17,0,0,1
OTU97_4751,10.3174166896807,3,0,0,1
OTU97_4757,9.33445995639232,4,0,0,1
OTU97_4763,8.12051724727176,2,0,0,1
OTU97_4764,5.04436759676462,2,0,0,1
OTU97_4819,6.03243791014238,4,0,0,1
OTU97_4885,21.9197510051881,8,0,0,1
OTU97_490,164.884827227077,26,0,0,1
OTU97_4902,2.3621112922833,2,0,0,1
OTU97_492,14.2502700937304,2,0,0,1
OTU97_4929,34.0131604763197,9,0,0,1
OTU97_4930,7.46580958065544,2,0,0,1
OTU97_4932,25.6764454627836,10,0,0,1
OTU97_4944,15.9015591136844,3,0,0,1
OTU97_4973,8.81122450386244,2,0,0,1
OTU97_4975,10.6030203940856,2,0,0,1
OTU97_4979,30.7074064878962,7,0,0,1
OTU97_498,23.1465649314685,4,0,0,1
OTU97_5013,24.418285820406,6,0,0,1
OTU97_502,78.5175438804868,14,0,0,1
OTU97_5020,8.58295120230575,2,0,0,1
OTU97_5021,8.679906429856,5,0,0,1
OTU97_5070,16.2316614614477,8,0,0,1
OTU97_5074,42.6405127907934,13,0,0,1
OTU97_5091,5.42184554142514,3,0,0,1
OTU97_5130,23.7363362889003,6,0,0,1
OTU97_5131,13.5454064349899,4,0,0,1
OTU97_5144,2.65023442751988,2,0,0,1
OTU97_5187,61.8163319706183,13,0,0,1
OTU97_5192,26.6163556386343,7,0,0,1
OTU97_5197,31.5971716593847,7,0,0,1
OTU97_5198,35.6751452227889,12,0,0,1
OTU97_5236,8.39426128794592,3,0,0,1
OTU97_5253,40.1685261417105,14,0,0,1
OTU97_5255,13.5039462963889,3,0,0,1
OTU97_5257,7.79408529104586,3,0,0,1
OTU97_5259,6.22504986873878,2,0,0,1
OTU97_5300,10.4426034517741,4,0,0,1
OTU97_5301,29.1951555217773,11,0,0,1
OTU97_5344,11.4752481154212,3,0,0,1
OTU97_535,7.89046470264414,2,0,0,1
OTU97_5350,9.67197520259044,2,0,0,1
OTU97_5353,29.689497501389,9,0,0,1
OTU97_537,25.8876877822646,5,0,0,1
OTU97_538,71.4221360536973,12,0,0,1
OTU97_5390,12.5355621004887,4,0,0,1
OTU97_5421,4.53065843862519,2,0,0,1
OTU97_5461,7.76565805242104,2,0,0,1
OTU97_5463,8.26047844244806,3,0,0,1
OTU97_5481,9.79166350164351,3,0,0,1
OTU97_5485,13.3763161255352,3,0,0,1
OTU97_5497,4.22805255970898,2,0,0,1
OTU97_5512,5.3775426271186,2,0,0,1
OTU97_5541,27.8628922243532,10,0,0,1
OTU97_5562,31.0465541096472,8,0,0,1
OTU97_5595,5.18773072579037,3,0,0,1
OTU97_560,8.64065329162711,4,0,0,1
OTU97_5619,6.94361621490113,2,0,0,1
OTU97_5631,8.94192725235931,3,0,0,1
OTU97_5634,12.3412462106332,3,0,0,1
OTU97_5644,2.58610188533198,3,0,0,1
OTU97_5694,7.58645360180095,2,0,0,1
OTU97_5768,12.5114373582201,3,0,0,1
OTU97_5770,24.3844369032412,10,0,0,1
OTU97_5778,3.27984490643894,2,0,0,1
OTU97_5779,5.591095933573,2,0,0,1
OTU97_58,24.808760283992,4,0,0,1
OTU97_5832,6.4500863187483,2,0,0,1
OTU97_5835,12.5789790711812,4,0,0,1
OTU97_5838,33.174498978809,10,0,0,1
OTU97_5840,7.60272396350237,4,0,0,1
OTU97_589,101.769023094184,18,0,0,1
OTU97_5901,11.0219106977331,3,0,0,1
OTU97_5902,14.7197761234917,3,0,0,1
OTU97_5906,20.7122151339842,7,0,0,1
OTU97_591,14.7636545095844,2,0,0,1
OTU97_5911,5.5952387736968,2,0,0,1
OTU97_5925,15.7890523853855,5,0,0,1
OTU97_5981,11.7873452760309,3,0,0,1
OTU97_5984,30.3979677095613,11,0,0,1
OTU97_5985,10.8174690304031,2,0,0,1
OTU97_5990,29.4846501871723,9,0,0,1
OTU97_5996,12.0165651161986,4,0,0,1
OTU97_5998,12.2579536560194,8,0,0,1
OTU97_600,5.85518062215879,2,0,0,1
OTU97_6003,6.28189089120014,4,0,0,1
OTU97_603,3.54357964199819,2,0,0,1
OTU97_6030,4.97551293553229,2,0,0,1
OTU97_606,20.8252641546755,3,0,0,1
OTU97_6070,8.55176657171349,4,0,0,1
OTU97_6103,6.57791739286544,3,0,0,1
OTU97_6158,8.94776446530038,2,0,0,1
OTU97_6159,6.70922602501229,2,0,0,1
OTU97_6161,7.86171470682437,2,0,0,1
OTU97_6171,3.49441729603975,2,0,0,1
OTU97_6181,4.79746785781121,2,0,0,1
OTU97_619,36.7037793304302,12,0,0,1
OTU97_6259,8.5199994502249,2,0,0,1
OTU97_626,13.9573342673172,2,0,0,1
OTU97_6272,5.58768819716533,2,0,0,1
OTU97_6333,10.0349592376997,2,0,0,1
OTU97_6334,32.7328940133897,10,0,0,1
OTU97_6336,19.2776200044385,5,0,0,1
OTU97_6344,2.93979415178073,2,0,0,1
OTU97_6355,21.1060474713687,9,0,0,1
OTU97_636,10.7447641650535,4,0,0,1
OTU97_641,3.79066784956062,2,0,0,1
OTU97_6435,12.0820304828255,5,0,0,1
OTU97_6445,3.81568058897826,2,0,0,1
OTU97_6454,7.51291124777247,3,0,0,1
OTU97_649,6.32508293718078,3,0,0,1
OTU97_654,23.5438116539857,4,0,0,1
OTU97_6549,14.3113494312922,4,0,0,1
OTU97_6550,20.1340096978108,8,0,0,1
OTU97_6571,4.9180241607433,2,0,0,1
OTU97_6576,2.98506773244606,2,0,0,1
OTU97_6589,16.1739514774572,6,0,0,1
OTU97_66,14.3190009353636,2,0,0,1
OTU97_6644,15.7148580012215,7,0,0,1
OTU97_6665,7.00484902538744,3,0,0,1
OTU97_6758,20.1038809944715,9,0,0,1
OTU97_6760,7.08286252438954,2,0,0,1
OTU97_6763,26.6435699527682,12,0,0,1
OTU97_6764,8.73706020144276,2,0,0,1
OTU97_6787,12.1451179008054,3,0,0,1
OTU97_6790,13.0875678166758,3,0,0,1
OTU97_6810,4.54282496964222,3,0,0,1
OTU97_685,51.2836634431811,9,0,0,1
OTU97_6863,2.13430898187479,2,0,0,1
OTU97_6866,8.14487884892235,3,0,0,1
OTU97_6868,9.45808959046826,2,0,0,1
OTU97_6875,7.09993894133138,2,0,0,1
OTU97_6883,9.48630565375348,3,0,0,1
OTU97_6971,9.25015385580909,2,0,0,1
OTU97_6979,19.5710793941421,9,0,0,1
OTU97_6987,5.45521970060738,5,0,0,1
OTU97_7002,27.2480300255866,11,0,0,1
OTU97_7029,23.4457874867901,7,0,0,1
OTU97_7088,8.14930910366726,3,0,0,1
OTU97_7089,16.4531701729261,4,0,0,1
OTU97_7093,7.28276083048154,2,0,0,1
OTU97_7100,5.11141414046538,3,0,0,1
OTU97_7107,8.08670199286793,3,0,0,1
OTU97_7140,15.4404336673084,5,0,0,1
OTU97_716,89.7706268070553,20,0,0,1
OTU97_7208,10.5458070851032,4,0,0,1
OTU97_7209,22.2830781274968,5,0,0,1
OTU97_7213,44.0928021297963,13,0,0,1
OTU97_7225,7.01528140299543,3,0,0,1
OTU97_725,34.6978573705104,5,0,0,1
OTU97_7315,12.1125152110234,3,0,0,1
OTU97_7317,21.196057997365,6,0,0,1
OTU97_7321,12.8041171030484,3,0,0,1
OTU97_7322,9.74282130165176,3,0,0,1
OTU97_7325,9.71458383733888,3,0,0,1
OTU97_7326,6.57379133917703,2,0,0,1
OTU97_7328,9.21977820615908,2,0,0,1
OTU97_7355,7.12964046340202,2,0,0,1
OTU97_7370,6.37827733621705,2,0,0,1
OTU97_7372,3.5704164197785,2,0,0,1
OTU97_741,203.251844639742,34,0,0,1
OTU97_7412,3.15718580717188,2,0,0,1
OTU97_744,27.8225762003563,10,0,0,1
OTU97_7462,5.98419817098543,3,0,0,1
OTU97_7463,9.2461689202033,2,0,0,1
OTU97_7464,11.8710485782337,4,0,0,1
OTU97_7465,8.74548841089821,2,0,0,1
OTU97_7467,35.3076767328624,12,0,0,1
OTU97_7468,12.9600878312773,6,0,0,1
OTU97_7482,16.0638603933795,5,0,0,1
OTU97_7505,3.06299347815051,3,0,0,1
OTU97_752,112.367312541851,28,0,0,1
OTU97_7609,16.2433589709097,5,0,0,1
OTU97_761,17.4363282963995,2,0,0,1
OTU97_7610,9.31860374788259,2,0,0,1
OTU97_7614,26.4433684578155,6,0,0,1
OTU97_7615,12.2293487957388,4,0,0,1
OTU97_7618,18.7204989052202,7,0,0,1
OTU97_7629,12.0037112900673,4,0,0,1
OTU97_7763,9.01206795545424,4,0,0,1
OTU97_7764,27.9923523263554,11,0,0,1
OTU97_7783,10.9640546591484,7,0,0,1
OTU97_7799,3.57978281842465,2,0,0,1
OTU97_7832,6.9611877296329,2,0,0,1
OTU97_785,10.6175507460548,2,0,0,1
OTU97_7909,3.49179685259749,2,0,0,1
OTU97_7935,10.4754734374867,3,0,0,1
OTU97_805,67.323847657348,18,0,0,1
OTU97_8059,12.6024395666652,3,0,0,1
OTU97_8060,7.63480020422489,2,0,0,1
OTU97_8062,9.18236544592116,3,0,0,1
OTU97_8066,11.6552344910279,3,0,0,1
OTU97_8068,8.41865871274954,2,0,0,1
OTU97_8088,17.5794349006607,8,0,0,1
OTU97_8108,6.1550768168566,3,0,0,1
OTU97_82,7.88486802168913,2,0,0,1
OTU97_8210,6.47206245794945,2,0,0,1
OTU97_8212,8.46709844988808,2,0,0,1
OTU97_8216,12.5847435514509,3,0,0,1
OTU97_8217,18.700821484788,5,0,0,1
OTU97_8224,20.0047688127862,5,0,0,1
OTU97_8225,10.33444075741,4,0,0,1
OTU97_824,23.2147127926184,5,0,0,1
OTU97_8250,7.3511238959948,4,0,0,1
OTU97_8254,3.59827822401646,2,0,0,1
OTU97_8259,9.12863060861813,3,0,0,1
OTU97_83,48.16495192844,10,0,0,1
OTU97_8394,12.5096200107738,4,0,0,1
OTU97_8395,22.7623938446548,8,0,0,1
OTU97_8396,13.8099319134221,6,0,0,1
OTU97_8397,9.27860314858234,4,0,0,1
OTU97_8399,8.49233511040397,2,0,0,1
OTU97_8400,17.9677664496102,5,0,0,1
OTU97_8402,38.7037616131979,10,0,0,1
OTU97_8409,4.27516105296562,2,0,0,1
OTU97_842,182.423035816058,34,0,0,1
OTU97_848,28.5692481406305,12,0,0,1
OTU97_8532,23.4314032645277,9,0,0,1
OTU97_8580,15.6373932564694,5,0,0,1
OTU97_8581,7.51881214957597,2,0,0,1
OTU97_8590,8.18925407680231,4,0,0,1
OTU97_8595,7.61800423848763,2,0,0,1
OTU97_8621,5.80666688406746,2,0,0,1
OTU97_8631,18.0182874281771,5,0,0,1
OTU97_8636,3.23176336709348,2,0,0,1
OTU97_8638,10.1900621729217,4,0,0,1
OTU97_8661,5.14064158810499,2,0,0,1
OTU97_8818,23.7748443581589,9,0,0,1
OTU97_8819,37.6071712054973,12,0,0,1
OTU97_8830,10.2880903174147,3,0,0,1
OTU97_8856,8.61038418824049,3,0,0,1
OTU97_888,35.2548611973834,5,0,0,1
OTU97_8891,11.7975533615102,4,0,0,1
OTU97_892,10.252231956864,2,0,0,1
OTU97_899,44.4132548300451,13,0,0,1
OTU97_9046,19.5665121131417,11,0,0,1
OTU97_9068,12.5760070148873,5,0,0,1
OTU97_9079,6.7943818211782,2,0,0,1
OTU97_9094,2.96845113548974,2,0,0,1
OTU97_9171,4.63985889981638,2,0,0,1
OTU97_918,74.966611705393,14,0,0,1
OTU97_920,99.1258793156999,16,0,0,1
OTU97_9235,12.0507142733424,4,0,0,1
OTU97_9236,8.12228274520007,2,0,0,1
OTU97_9241,8.37476384522321,2,0,0,1
OTU97_9248,23.2504382593731,11,0,0,1
OTU97_9269,9.3848947217436,4,0,0,1
OTU97_9301,2.90029069285243,2,0,0,1
OTU97_9333,15.6537711521841,7,0,0,1
OTU97_939,42.5196757585981,10,0,0,1
OTU97_940,182.629833743019,34,0,0,1
OTU97_9409,3.16361024078014,2,0,0,1
OTU97_9441,2.87265485794737,2,0,0,1
OTU97_9460,17.9200848559943,5,0,0,1
OTU97_9467,16.8015109864176,5,0,0,1
OTU97_947,29.7117388587319,7,0,0,1
OTU97_9473,8.76360362160911,3,0,0,1
OTU97_9479,6.48604545182903,2,0,0,1
OTU97_9510,6.01042668625427,2,0,0,1
OTU97_9529,3.75707402214821,2,0,0,1
OTU97_959,8.58784217017868,3,0,0,1
OTU97_9618,10.289545551012,4,0,0,1
OTU97_963,43.0329762747491,15,0,0,1
OTU97_9640,12.8268343078438,5,0,0,1
OTU97_969,62.9172690603216,18,0,0,1
OTU97_9693,12.3609474307198,6,0,0,1
OTU97_9695,7.50619437162622,2,0,0,1
OTU97_9696,10.8522882290992,3,0,0,1
OTU97_9699,9.96911499726734,3,0,0,1
OTU97_9700,12.7107292117091,4,0,0,1
OTU97_9701,8.59901071905737,2,0,0,1
OTU97_9705,17.9802930950409,5,0,0,1
OTU97_9708,5.61190900095256,2,0,0,1
OTU97_9742,9.22578281954827,3,0,0,1
OTU97_9748,8.34371955028565,3,0,0,1
OTU97_9753,11.3060216358161,6,0,0,1
OTU97_98,20.828597584766,3,0,0,1
OTU97_9802,2.01587084967232,2,0,0,1
OTU97_9839,2.68809724953667,2,0,0,1
OTU97_987,30.95187931074,9,0,0,1
OTU97_9872,7.83256258468943,3,0,0,1
OTU97_989,19.586366680555,6,0,0,1
OTU97_9942,18.4498060491341,6,0,0,1
OTU97_9943,5.09732085737579,2,0,0,1
OTU97_9950,17.5904587383893,6,0,0,1
OTU97_9954,12.2623869398398,4,0,0,1
OTU97_9955,8.52586275194778,2,0,0,1
OTU97_9956,9.15180231541962,4,0,0,1
OTU97_9957,5.68894001055588,2,0,0,1
OTU97_9958,28.2387451968545,12,0,0,1
OTU97_9959,14.9493843538104,4,0,0,1
OTU97_996,29.3208792535478,5,0,0,1
OTU97_1006,44.9217964742464,13,0,0,4
OTU97_1011,10.8483951545343,2,0,0,4
OTU97_10110,1.8248517801532,2,0,0,4
OTU97_1023,26.8028375828375,5,0,0,4
OTU97_10233,6.42074777277825,3,0,0,4
OTU97_10245,18.0785261778631,8,0,0,4
OTU97_10246,26.1241193456907,10,0,0,4
OTU97_10247,9.04738519989129,3,0,0,4
OTU97_10257,19.09483040478,9,0,0,4
OTU97_10260,51.8187141054849,21,0,0,4
OTU97_10406,2.74255767858325,2,0,0,4
OTU97_10423,6.94580685701706,3,0,0,4
OTU97_10535,7.13595840585016,3,0,0,4
OTU97_1054,33.2734318475587,10,0,0,4
OTU97_10546,6.3456309969712,2,0,0,4
OTU97_10555,16.114007373724,6,0,0,4
OTU97_10556,25.4203729360643,8,0,0,4
OTU97_10559,6.60715222800467,2,0,0,4
OTU97_10562,11.0330677422805,4,0,0,4
OTU97_10565,17.6420051039481,6,0,0,4
OTU97_10567,32.9002599121536,16,0,0,4
OTU97_10568,6.41042189453331,2,0,0,4
OTU97_10576,25.1955984614875,10,0,0,4
OTU97_10621,4.92448309434519,2,0,0,4
OTU97_10625,16.66429970853,9,0,0,4
OTU97_1068,26.0632060590365,5,0,0,4
OTU97_10811,3.63804312538571,2,0,0,4
OTU97_10814,5.88905208433545,2,0,0,4
OTU97_10844,10.4896695316355,3,0,0,4
OTU97_10845,4.1954163849551,2,0,0,4
OTU97_10858,7.06522948879218,2,0,0,4
OTU97_10859,10.0916764743783,3,0,0,4
OTU97_10865,7.11022503011666,2,0,0,4
OTU97_10877,3.95000160588842,2,0,0,4
OTU97_10878,7.46565034857556,2,0,0,4
OTU97_10914,9.00769522969977,5,0,0,4
OTU97_1104,136.183598276393,30,0,0,4
OTU97_11056,4.91094658551698,3,0,0,4
OTU97_11160,9.69882833189997,3,0,0,4
OTU97_11164,6.74252222862524,2,0,0,4
OTU97_11166,9.58203087447497,3,0,0,4
OTU97_11169,7.3236206621655,2,0,0,4
OTU97_11184,49.0200312566645,19,0,0,4
OTU97_11185,6.48403812050686,2,0,0,4
OTU97_11186,5.78728336610884,2,0,0,4
OTU97_11190,33.4510676490585,13,0,0,4
OTU97_1120,40.5822058846244,12,0,0,4
OTU97_11312,1.69620559452706,2,0,0,4
OTU97_11392,7.52507684585273,2,0,0,4
OTU97_11488,2.46540488066844,2,0,0,4
OTU97_11489,5.28141432896487,3,0,0,4
OTU97_11501,9.02207025305555,4,0,0,4
OTU97_11517,2.78771492681383,2,0,0,4
OTU97_11523,26.7346358114142,10,0,0,4
OTU97_11525,6.8336553573733,3,0,0,4
OTU97_11529,6.79808942052248,2,0,0,4
OTU97_1153,21.2702924323969,8,0,0,4
OTU97_11532,5.86323238970776,3,0,0,4
OTU97_11533,4.54319993209414,2,0,0,4
OTU97_11539,7.76054208548067,3,0,0,4
OTU97_11548,3.38974498366226,2,0,0,4
OTU97_11549,5.39608702778925,2,0,0,4
OTU97_11550,7.70356168589422,3,0,0,4
OTU97_11551,5.89347262741051,2,0,0,4
OTU97_11552,7.89775421331627,3,0,0,4
OTU97_11569,13.1089421065295,4,0,0,4
OTU97_11570,6.94695350089738,3,0,0,4
OTU97_11571,6.75359760296519,2,0,0,4
OTU97_11574,5.04338828564774,2,0,0,4
OTU97_11583,7.77411882798337,3,0,0,4
OTU97_11630,9.94405600460748,4,0,0,4
OTU97_1166,141.872186998391,27,0,0,4
OTU97_11821,3.86363056514465,2,0,0,4
OTU97_11927,3.82937298143516,2,0,0,4
OTU97_1193,29.4380398443543,9,0,0,4
OTU97_11941,9.59235340546513,4,0,0,4
OTU97_11943,9.03666956940683,3,0,0,4
OTU97_11951,7.36202142226182,2,0,0,4
OTU97_11953,6.51189956629959,2,0,0,4
OTU97_11954,25.9930689349311,11,0,0,4
OTU97_11964,5.40261716504959,2,0,0,4
OTU97_11966,8.08125326585367,3,0,0,4
OTU97_11967,15.361780551751,7,0,0,4
OTU97_11976,8.3945958580043,4,0,0,4
OTU97_11977,10.9088287153421,4,0,0,4
OTU97_11978,13.3532076980581,5,0,0,4
OTU97_11981,28.2859898464285,12,0,0,4
OTU97_11983,8.9804757595577,3,0,0,4
OTU97_11984,15.8188298952885,6,0,0,4
OTU97_1202,11.5780797112868,2,0,0,4
OTU97_12149,2.55954815716463,2,0,0,4
OTU97_12153,4.78674587855149,3,0,0,4
OTU97_12210,3.30800751592741,2,0,0,4
OTU97_1230,40.5341598195695,7,0,0,4
OTU97_1231,15.2858849883183,4,0,0,4
OTU97_12339,5.20822001551859,3,0,0,4
OTU97_12356,14.5098318811358,6,0,0,4
OTU97_12357,7.70900519444302,2,0,0,4
OTU97_12359,6.27223013446683,2,0,0,4
OTU97_12361,6.77593873947005,3,0,0,4
OTU97_1237,19.6552004220495,5,0,0,4
OTU97_12371,5.49383502623701,2,0,0,4
OTU97_12374,17.8960872583259,8,0,0,4
OTU97_12389,4.34072544578444,2,0,0,4
OTU97_12390,3.25904549775234,2,0,0,4
OTU97_12392,9.00219154092588,3,0,0,4
OTU97_12395,7.51401917842486,2,0,0,4
OTU97_12396,22.9972154787762,8,0,0,4
OTU97_12410,6.26491340131863,3,0,0,4
OTU97_12412,6.38379183434672,3,0,0,4
OTU97_12413,5.78369565681736,2,0,0,4
OTU97_12415,6.84919417735833,2,0,0,4
OTU97_12417,7.86999829183169,2,0,0,4
OTU97_12418,16.1927425524512,6,0,0,4
OTU97_12419,10.8613522195027,4,0,0,4
OTU97_12436,4.47414864749355,3,0,0,4
OTU97_12443,4.56660211116777,2,0,0,4
OTU97_12511,3.24308652747171,2,0,0,4
OTU97_12579,4.07727323163059,2,0,0,4
OTU97_12845,1.95667099779496,2,0,0,4
OTU97_12852,28.4883110126907,11,0,0,4
OTU97_12854,7.46793385825017,3,0,0,4
OTU97_12856,6.18526726483995,2,0,0,4
OTU97_12857,8.81566195444129,3,0,0,4
OTU97_1286,12.6099800857681,4,0,0,4
OTU97_12867,8.75730420157066,4,0,0,4
OTU97_12870,8.74117120128419,3,0,0,4
OTU97_12879,7.9691319299068,3,0,0,4
OTU97_12880,11.1234792215339,5,0,0,4
OTU97_12881,52.3541505215482,18,0,0,4
OTU97_12890,9.16378937834485,3,0,0,4
OTU97_12900,6.07229952254494,2,0,0,4
OTU97_13021,3.31912929847039,2,0,0,4
OTU97_13161,2.38988567088162,2,0,0,4
OTU97_1339,51.0462858545126,12,0,0,4
OTU97_13412,16.5834490331952,7,0,0,4
OTU97_13413,9.58167523083455,5,0,0,4
OTU97_13414,5.22599519333375,2,0,0,4
OTU97_13415,17.6135817349446,6,0,0,4
OTU97_13417,9.7987318323615,3,0,0,4
OTU97_13427,13.9284745604889,5,0,0,4
OTU97_13429,5.49557548214214,2,0,0,4
OTU97_13431,18.7558142393174,7,0,0,4
OTU97_13442,9.5010285588044,5,0,0,4
OTU97_13444,6.49011806030339,2,0,0,4
OTU97_13445,8.4782151421001,3,0,0,4
OTU97_13447,6.27074030488505,3,0,0,4
OTU97_13454,13.1399736564439,5,0,0,4
OTU97_1346,24.5696140767259,4,0,0,4
OTU97_13464,13.8803044011487,5,0,0,4
OTU97_13465,5.70850233744739,2,0,0,4
OTU97_13511,6.77888136069479,3,0,0,4
OTU97_13512,5.51123457316057,2,0,0,4
OTU97_13515,5.28338065204623,3,0,0,4
OTU97_1367,40.6386989834691,8,0,0,4
OTU97_13677,7.92445774021459,3,0,0,4
OTU97_1374,7.50665834333257,3,0,0,4
OTU97_13757,4.062240715469,2,0,0,4
OTU97_1390,65.2953163473544,18,0,0,4
OTU97_13959,6.86616422104065,4,0,0,4
OTU97_13971,4.41221924901166,2,0,0,4
OTU97_13976,7.51017888986166,3,0,0,4
OTU97_13979,7.44024447847039,3,0,0,4
OTU97_13995,4.99340902685483,2,0,0,4
OTU97_13997,9.69501934618694,3,0,0,4
OTU97_14018,6.90884511493185,2,0,0,4
OTU97_14023,13.892295288772,5,0,0,4
OTU97_14024,4.55877611898516,2,0,0,4
OTU97_1403,9.90005958812646,7,0,0,4
OTU97_14032,7.40332387673881,3,0,0,4
OTU97_14034,20.8145196411742,9,0,0,4
OTU97_14036,8.58037015600824,4,0,0,4
OTU97_1426,69.8666755374332,18,0,0,4
OTU97_1445,8.46519377080719,2,0,0,4
OTU97_14624,2.06579615253046,2,0,0,4
OTU97_14645,11.9309472172617,4,0,0,4
OTU97_14647,7.35740911705486,3,0,0,4
OTU97_14663,14.9071768524262,7,0,0,4
OTU97_14670,7.29114372257743,3,0,0,4
OTU97_14678,5.48795655292766,2,0,0,4
OTU97_14694,4.79918906122024,2,0,0,4
OTU97_14698,12.0976043150512,7,0,0,4
OTU97_14699,4.7315582273751,3,0,0,4
OTU97_14701,7.12379941893594,4,0,0,4
OTU97_14705,7.35706680091988,3,0,0,4
OTU97_14714,16.1555030273838,8,0,0,4
OTU97_14715,5.19143015681418,2,0,0,4
OTU97_15271,3.11604399304849,3,0,0,4
OTU97_15369,6.8570529597682,3,0,0,4
OTU97_15386,9.34492595743238,4,0,0,4
OTU97_15395,7.99003465975713,4,0,0,4
OTU97_15412,6.3419227801285,3,0,0,4
OTU97_15416,6.2578748966815,3,0,0,4
OTU97_15418,7.57437353131504,3,0,0,4
OTU97_15419,8.20019683231043,4,0,0,4
OTU97_15463,9.01953062453804,5,0,0,4
OTU97_15465,11.6652219373854,7,0,0,4
OTU97_1547,11.3611065973812,3,0,0,4
OTU97_15471,5.36965453405688,3,0,0,4
OTU97_15473,9.2225409983857,5,0,0,4
OTU97_15474,10.9809423197682,5,0,0,4
OTU97_15559,4.16661692913985,2,0,0,4
OTU97_15630,3.45965276945022,2,0,0,4
OTU97_15756,1.90589434960318,2,0,0,4
OTU97_15774,3.06439416565059,2,0,0,4
OTU97_15798,2.07579058832636,2,0,0,4
OTU97_16023,6.15359666263568,3,0,0,4
OTU97_16212,6.45572248081461,3,0,0,4
OTU97_16213,5.04838554622923,2,0,0,4
OTU97_16262,4.5413747274206,2,0,0,4
OTU97_16264,13.5649420480308,5,0,0,4
OTU97_16265,9.62831021509679,4,0,0,4
OTU97_16268,3.93023862526888,2,0,0,4
OTU97_16290,22.2512078868574,11,0,0,4
OTU97_16298,5.3289257248437,2,0,0,4
OTU97_16303,10.7330639751087,6,0,0,4
OTU97_16326,10.8192390314405,5,0,0,4
OTU97_16354,5.86566652179278,3,0,0,4
OTU97_16355,4.47326808889827,2,0,0,4
OTU97_16357,10.0252930645808,6,0,0,4
OTU97_16364,5.05517624731859,3,0,0,4
OTU97_16369,4.05783456062979,2,0,0,4
OTU97_16401,10.0149425860426,6,0,0,4
OTU97_1651,11.2468423015686,2,0,0,4
OTU97_1660,41.3152733949077,8,0,0,4
OTU97_1688,6.65650863136794,3,0,0,4
OTU97_1693,8.40999460546316,3,0,0,4
OTU97_16985,3.37857549423924,2,0,0,4
OTU97_17204,6.82231382184424,4,0,0,4
OTU97_17210,2.65340817391037,2,0,0,4
OTU97_17231,3.82733828664271,3,0,0,4
OTU97_1725,40.4972652720494,12,0,0,4
OTU97_17261,4.03188708406389,2,0,0,4
OTU97_17263,15.4380432752964,9,0,0,4
OTU97_1727,21.2137668383378,6,0,0,4
OTU97_17290,3.12122175894153,2,0,0,4
OTU97_17291,4.09262875926319,2,0,0,4
OTU97_17343,8.41453424959564,4,0,0,4
OTU97_17346,5.32673522551022,2,0,0,4
OTU97_17368,4.91032707162982,2,0,0,4
OTU97_1738,22.6063223853461,9,0,0,4
OTU97_17438,7.41594111597079,5,0,0,4
OTU97_17456,4.58424095385352,2,0,0,4
OTU97_1750,13.4408896281366,2,0,0,4
OTU97_17544,6.31859179274198,3,0,0,4
OTU97_1756,4.86290290287725,3,0,0,4
OTU97_1766,10.8767983582809,2,0,0,4
OTU97_1771,6.28499561377508,3,0,0,4
OTU97_17742,2.1148509976523,2,0,0,4
OTU97_1783,32.4148879166867,8,0,0,4
OTU97_1793,17.344334955254,3,0,0,4
OTU97_1810,11.3439114258426,5,0,0,4
OTU97_1813,20.1775823790147,4,0,0,4
OTU97_18172,4.98872214314684,2,0,0,4
OTU97_1820,16.184440224354,4,0,0,4
OTU97_1825,9.50390486155672,3,0,0,4
OTU97_1838,3.55842266451475,2,0,0,4
OTU97_18393,3.49275651420052,2,0,0,4
OTU97_18405,7.17154272013434,3,0,0,4
OTU97_18407,9.47686541769079,6,0,0,4
OTU97_18410,4.21471945254301,2,0,0,4
OTU97_1842,40.2847543943406,16,0,0,4
OTU97_18438,5.05592821165184,3,0,0,4
OTU97_18442,9.23186034208054,4,0,0,4
OTU97_18443,4.26891547190102,2,0,0,4
OTU97_18452,4.13625190397805,2,0,0,4
OTU97_18456,4.35791327155033,3,0,0,4
OTU97_18477,3.352233378855,2,0,0,4
OTU97_18483,5.53265427997801,3,0,0,4
OTU97_18484,3.82684426153393,2,0,0,4
OTU97_18499,9.60244799122506,6,0,0,4
OTU97_18500,4.38335014341772,2,0,0,4
OTU97_18504,4.33715986252206,2,0,0,4
OTU97_18527,9.69469653435667,6,0,0,4
OTU97_18531,2.97828659407968,2,0,0,4
OTU97_18537,3.41734093544364,2,0,0,4
OTU97_18542,5.37857252416697,3,0,0,4
OTU97_1867,17.3829017731782,6,0,0,4
OTU97_1870,6.03673710381348,2,0,0,4
OTU97_188,10.7444665881911,3,0,0,4
OTU97_1881,17.6122489089391,4,0,0,4
OTU97_1967,16.9557847478543,4,0,0,4
OTU97_19686,3.03720951386522,2,0,0,4
OTU97_1969,21.8495317186546,7,0,0,4
OTU97_19767,5.41488272129283,3,0,0,4
OTU97_19787,2.63943310785696,2,0,0,4
OTU97_19833,16.1483851680482,11,0,0,4
OTU97_19896,3.27023486259017,2,0,0,4
OTU97_1990,20.0453734428605,3,0,0,4
OTU97_19907,2.6583131408746,2,0,0,4
OTU97_19909,3.32313266662829,2,0,0,4
