OTU,Ground.abund,Ground.PA,Under.abund,Under.PA,Trns
OTU97_2083,44.3499336483361,11,54.321796883377,12,6
OTU97_21,2.63397092470922,2,9.68910826248502,4,6
OTU97_2120,43.9847131570436,11,8.21755601769132,3,6
OTU97_2127,4.97018444015961,2,96.1220027725197,24,6
OTU97_213,12.4570981497412,3,9.7273070217333,3,6
OTU97_2139,9.2934361856744,4,14.7488882059904,3,6
OTU97_2146,1.6670598091539,2,97.8053786445836,27,6
OTU97_2180,21.4975304985273,4,16.2606959749809,6,6
OTU97_2183,21.0348464157462,8,12.9844524367897,4,6
OTU97_22115,3.23439900793115,2,2.78574342349222,2,6
OTU97_222,117.854462352874,30,21.1172035079311,5,6
OTU97_2238,29.4281626163562,8,7.68861940910045,3,6
OTU97_2240,14.8923201536622,10,93.7153825345804,25,6
OTU97_2241,5.45128293443494,3,21.5741112927191,8,6
OTU97_2266,12.2828135132193,4,11.1947254526551,3,6
OTU97_2275,4.46032286317563,2,46.3198571639191,12,6
OTU97_228,69.5670589920092,15,138.821869564034,28,6
OTU97_2292,8.96292008030123,5,57.0390100042994,16,6
OTU97_23,13.3561881881333,3,3.91981600014462,2,6
OTU97_230,72.8169396782226,20,2.46489376877327,2,6
OTU97_2302,34.0999147301455,10,6.47237150233809,2,6
OTU97_2303,3.23254482224977,2,20.449003510852,9,6
OTU97_2324,2.54175452202418,2,19.7250927838672,7,6
OTU97_2337,39.9788324113943,14,62.4553699391443,18,6
OTU97_235,6.29930482830128,3,142.233486762784,32,6
OTU97_2352,26.9989875377926,5,102.970140641518,30,6
OTU97_2353,64.9035307692959,14,7.44724140003244,3,6
OTU97_2354,7.29295549092244,5,12.1359804399519,6,6
OTU97_2406,17.824125503184,6,26.0618738347882,11,6
OTU97_2407,135.542814652674,35,6.05252590704703,3,6
OTU97_2416,16.5876577050304,9,5.40626155003362,3,6
OTU97_2417,59.6542249178212,19,23.5624650316541,6,6
OTU97_2429,53.2415742383141,16,22.3079519323794,8,6
